pr_ab	partition	aet	cwd	tmin	ppt_djf	ppt_jja	pH	awc	depth	percent_clay	landform
0	10	320.1366882324219	608.02667236328125	1.4867000579833984	181.58309936523437	8.0746002197265625	5.636103630065918	0.14736367762088776	171.57542419433594	24.340919494628906	10
0	1	439.3999938964844	555.13330078125	3.8333001136779785	161.52980041503906	7.747700214385986	5.002048015594482	0.06802298873662949	54.35634994506836	6.514333724975586	14
0	8	289.5299987792969	535.69000244140625	0.9732999801635742	191.00140380859375	11.276000022888184	5.800000190734863	0.09000000357627869	38	10	7
0	3	408.4732971191406	599.643310546875	3.0332999229431152	168.91920471191406	8.30780029296875	6.699999809265137	0.07000000029802322	0	13.600000381469727	7
0	9	413.19329833984375	569.29669189453125	2.8132998943328857	174.8092041015625	8.603899955749512	6.699999809265137	0.07000000029802322	0	13.600000381469727	10
0	9	346.70001220703125	638.52667236328125	4.553299903869629	161.77659606933594	8.276100158691406	0.5381416082382202	0.0052931965328752995	3.175917863845825	0.22054985165596008	15
0	6	278.2732849121094	582.7166748046875	3.293299913406372	167.86880493164062	8.860099792480469	0	0	0	0	12
0	5	288.16668701171875	659.15997314453125	2.586699962615967	178.5424041748047	7.388199806213379	5.800000190734863	0.09000000357627869	38	10	9
1	5	292.2066955566406	644.65667724609375	3.183300018310547	187.16799926757812	7.966899871826172	5.800000190734863	0.09000000357627869	38	10	10
1	3	307.7200012207031	318.0332946777344	-3.7467000484466553	154.25889587402344	6.617199897766113	6.199999809265137	0.10000000149011612	201	13.199999809265137	7
0	10	296.9700012207031	608.86669921875	4.186699867248535	168.0518035888672	9.088299751281738	0	0	0	0	12
0	4	361.9667053222656	586.45001220703125	2.6700000762939453	175.19810485839844	7.279900074005127	5.839975833892822	0.09655004739761353	55.253456115722656	10.545589447021484	7
0	9	235.49330139160156	648.83001708984375	2.7867000102996826	151.58929443359375	8.710399627685547	0	0	0	0	14
1	9	317.56329345703125	675.69329833984375	4.306700229644775	189.6699981689453	8.205900192260742	5.800000190734863	0.09000000357627869	38	10	1
0	2	175.52000427246094	609.9866943359375	0.4066999852657318	123.13770294189453	8.8858003616333	0	0	0	0	14
0	9	200.62669372558594	533.20672607421875	-0.20000000298023224	134.29319763183594	9.302599906921387	0	0	0	0	6
0	2	223.7967071533203	731.06671142578125	2.766700029373169	134.85440063476562	8.249199867248535	0	0	0	0	14
0	8	191.63999938964844	587.47998046875	-0.7533000111579895	127.96189880371094	9.51200008392334	0	0	0	0	7
0	8	183.61000061035156	554.17669677734375	-0.1867000013589859	125.48100280761719	9.69729995727539	0	0	0	0	12
0	7	190.57330322265625	639.91998291015625	0.8432999849319458	124.85569763183594	8.957200050354004	0	0	0	0	14
0	7	166.0133056640625	496.126708984375	-1.6799999475479126	102.71189880371094	11.222700119018555	0	0	0	0	11
0	2	168.4600067138672	571.6300048828125	-1.2967000007629395	92.847198486328125	9.255800247192383	0	0	0	0	14
0	6	208.44000244140625	723.75	2	131.60670471191406	8.284799575805664	0	0	0	0	14
0	4	156.39669799804687	354.989990234375	-4.409999847412109	110.26069641113281	11.125100135803223	0	0	0	0	3
1	4	250.9499969482422	216.73330688476562	-4.929999828338623	142.41270446777344	7.346199989318848	0	0	0	0	6
1	8	171.2032928466797	552.413330078125	-1.0267000198364258	89.8718032836914	9.851799964904785	0	0	0	0	15
0	8	153.60670471191406	543.08001708984375	-2.0299999713897705	96.5280990600586	8.685600280761719	0	0	0	0	14
0	3	185.6300048828125	511.9132995605469	-0.583299994468689	122.57830047607422	10.353899955749512	0	0	0	0	12
0	4	214.17669677734375	551.46331787109375	0.41999998688697815	150.14639282226562	10.095399856567383	0	0	0	0	15
0	8	201.13670349121094	616.59002685546875	1.4333000183105469	107.77110290527344	13.735099792480469	0	0	0	0	15
0	1	188.50999450683594	599.68670654296875	1.1200000047683716	95.785797119140625	14.877300262451172	0	0	0	0	15
0	8	182.99330139160156	583.91668701171875	0.9966999888420105	90.16510009765625	15.021400451660156	0	0	0	0	15
0	10	194.63330078125	605.84332275390625	1.0299999713897705	101.5261001586914	14.569000244140625	0	0	0	0	15
1	7	167.3433074951172	449.6366882324219	-2.690000057220459	94.08000183105469	13.93970012664795	0	0	0	0	10
1	5	186.22999572753906	335.4100036621094	-3.8132998943328857	123.22509765625	15.628399848937988	0	0	0	0	4
1	6	165.24000549316406	422.1733093261719	-3.243299961090088	92.4906005859375	15.79520034790039	0	0	0	0	7
0	2	165.9633026123047	457.9767150878906	-3.123300075531006	101.8051986694336	13.184599876403809	0	0	0	0	6
0	7	182.2532958984375	312.7832946777344	-4.679999828338623	153.6013946533203	9.42199993133545	0	0	0	0	14
0	5	170.36669921875	446.31329345703125	-3.0933001041412354	107.11930084228516	12.486900329589844	0	0	0	0	14
1	1	165.99330139160156	450.70330810546875	-2.433300018310547	95.85679626464844	13.100299835205078	0	0	0	0	14
1	6	160.39329528808594	442.2767028808594	-2.3666999340057373	93.02940368652344	12.931400299072266	0	0	0	0	14
0	6	198.79330444335938	252.30670166015625	-5.313300132751465	161.6981964111328	11.511899948120117	0	0	0	0	10
0	5	184.51669311523437	392.5533142089844	-3.8566999435424805	128.4387969970703	11.464300155639648	0	0	0	0	10
0	9	169.5032958984375	464.1099853515625	-2.680000066757202	99.89099884033203	13.055100440979004	0	0	0	0	14
0	1	184.7133026123047	338.88330078125	-4.6066999435424805	135.78599548339844	12.123100280761719	0	0	0	0	14
0	2	175.8699951171875	391.6000061035156	-3.946700096130371	121.35260009765625	12.692299842834473	0	0	0	0	15
0	7	184.1566925048828	352.1133117675781	-4.3566999435424805	125.93900299072266	11.884900093078613	0	0	0	0	14
0	1	182.4532928466797	364.3699951171875	-4.150000095367432	123.65709686279297	13.208000183105469	0	0	0	0	14
1	7	309.45330810546875	318.07000732421875	-3.803299903869629	154.9156951904297	6.644599914550781	6.199999809265137	0.10000000149011612	201	13.199999809265137	6
0	8	189.28329467773437	285.56329345703125	-4.8333001136779785	140.46929931640625	12.050100326538086	0	0	0	0	12
0	1	178.9499969482422	322.57000732421875	-4.553299903869629	147.29429626464844	10.042799949645996	0	0	0	0	13
1	10	234.3032989501953	371.356689453125	-3.8333001136779785	167.7353973388672	7.747200012207031	6.099999904632568	0.05999999865889549	36	2.5	10
0	1	328.373291015625	430.6000061035156	-1.6267000436782837	163.7740020751953	7.773399829864502	6.199999809265137	0.10000000149011612	201	13.199999809265137	14
1	5	271.8533020019531	423.7432861328125	-2.2300000190734863	167.78500366210937	8.113699913024902	5.199999809265137	0.10999999940395355	77	10	7
0	5	261.7799987792969	469.1033020019531	-2.376699924468994	163.34100341796875	7.795199871063232	5.199999809265137	0.10999999940395355	77	10	14
1	7	253.9532928466797	410.55670166015625	-3.223299980163574	167.985595703125	8.42770004272461	5.199999809265137	0.10999999940395355	77	10	14
1	10	315.1966857910156	340.3533020019531	-3.1666998863220215	151.23440551757812	6.285799980163574	6.199999809265137	0.10000000149011612	201	13.199999809265137	7
1	4	257.5199890136719	413.95330810546875	-3.0999999046325684	167.84280395507812	8.3983001708984375	5.199999809265137	0.10999999940395355	77	10	11
0	2	234.43670654296875	404.6033020019531	-3.223299980163574	160.53990173339844	7.327700138092041	6.099999904632568	0.05999999865889549	36	2.5	11
0	10	249.25	383.7532958984375	-3.32669997215271	180.58009338378906	9.476799964904785	6.099999904632568	0.05999999865889549	36	2.5	14
1	1	272.8399963378906	439.5166931152344	-2.0632998943328857	167.25230407714844	8.17240047454834	5.199999809265137	0.10999999940395355	77	10	7
1	3	297.6033020019531	426	-1.1267000436782837	168.2021026611328	7.9191999435424805	5.199999809265137	0.10999999940395355	77	10	2
0	4	346.0232849121094	537.1300048828125	1.0099999904632568	157.522705078125	7.291999816894531	6.199999809265137	0.10000000149011612	201	13.199999809265137	11
0	9	268.4566955566406	534.59332275390625	-0.8766999840736389	161.4906005859375	7.570199966430664	5.199999809265137	0.10999999940395355	77	10	10
0	10	339.7366943359375	452.0199890136719	-0.6233000159263611	155.63729858398437	7.070400238037109	6.199999809265137	0.10000000149011612	201	13.199999809265137	7
0	5	356.010009765625	376.5299987792969	-1.8899999856948853	167.00160217285156	7.906599998474121	6.199999809265137	0.10000000149011612	201	13.199999809265137	6
1	6	174.60000610351562	542.239990234375	-2.0999999046325684	144.08059692382812	5.861999988555908	0	0	0	0	6
0	6	301.45001220703125	583.19000244140625	0.45669999718666077	162.11570739746094	7.796800136566162	5.199999809265137	0.10999999940395355	77	10	10
0	10	356.54998779296875	499.606689453125	0.5199999809265137	160.4290008544922	7.698200225830078	6.199999809265137	0.10000000149011612	201	13.199999809265137	11
0	5	354.55670166015625	476.95001220703125	-0.353300005197525	160.5596923828125	7.657199859619141	6.199999809265137	0.10000000149011612	201	13.199999809265137	14
0	7	180.46670532226562	326.4599914550781	-4.38670015335083	146.86639404296875	6.565000057220459	0	0	0	0	10
0	9	204.0366973876953	293.126708984375	-4.460000038146973	165.63180541992187	8.279600143432617	0	0	0	0	10
0	10	208.25	271.44329833984375	-4.573299884796143	171.31689453125	8.748700141906738	0	0	0	0	10
0	8	171.36669921875	307.2666931152344	-4.846700191497803	141.0487060546875	6.086299896240234	0	0	0	0	10
0	4	186.58999633789063	240.4532928466797	-5.473299980163574	162.1309051513672	6.602399826049805	0	0	0	0	14
0	2	189.97000122070312	268.7666931152344	-4.679999828338623	142.75540161132812	9.025699615478516	0	0	0	0	11
0	8	180.47669982910156	327.75	-4.353300094604492	135.33670043945312	8.7779998779296875	0	0	0	0	10
0	1	185.93670654296875	302.0899963378906	-4.579999923706055	143.43490600585937	8.962200164794922	0	0	0	0	14
0	3	258.68670654296875	309.8467102050781	-4.010000228881836	138.10699462890625	7.759900093078613	0	0	0	0	10
1	2	173.64999389648437	538.603271484375	-2.1166999340057373	143.84629821777344	6.174799919128418	0	0	0	0	6
0	4	184.12330627441406	579.46002197265625	-0.30329999327659607	143.21839904785156	5.033999919891357	0	0	0	0	14
1	9	175.17999267578125	566.46002197265625	-1.5299999713897705	145.31179809570312	5.650300025939941	0	0	0	0	10
1	4	171.96670532226562	539.19671630859375	-1.7132999897003174	144.0823974609375	5.205999851226807	0	0	0	0	11
0	4	185.8000030517578	384.3599853515625	-4.289999961853027	159.6549072265625	6.4608001708984375	0	0	0	0	7
0	8	193.7366943359375	449.4100036621094	-2.430000066757202	147.45590209960937	9.138299942016602	0	0	0	0	7
1	9	171.0133056640625	555.56329345703125	-0.9399999976158142	143.8551025390625	5.224699974060059	0	0	0	0	6
0	8	168.5832977294922	495.4032897949219	-2.1566998958587646	143.9066925048828	5.642899990081787	0	0	0	0	15
1	2	170.87330627441406	522.126708984375	-2.0299999713897705	145.59339904785156	5.237400054931641	0	0	0	0	11
0	4	202.80999755859375	369.2132873535156	-4.173299789428711	142.03399658203125	11.417799949645996	0	0	0	0	10
1	9	191.83670043945312	570.91668701171875	-0.6866999864578247	151.49130249023437	6.179900169372559	0	0	0	0	11
1	5	220.18670654296875	391.7366943359375	-3.983299970626831	151.6540069580078	6.243100166320801	6.099999904632568	0.05999999865889549	36	2.5	11
0	8	167.82330322265625	486.2366943359375	-2.0032999515533447	144.84860229492187	7.640399932861328	0	0	0	0	15
0	10	195.91329956054687	332.6300048828125	-4.369999885559082	164.79600524902344	7.2179999351501465	0	0	0	0	10
0	9	171.1833038330078	522.9866943359375	-1.083299994468689	144.1156005859375	6.733699798583984	0	0	0	0	15
0	9	178.97999572753906	369.873291015625	-4.193299770355225	152.73069763183594	7.375	0	0	0	0	10
0	8	244.50999450683594	339.6700134277344	-3.3499999046325684	194.9665985107422	11.748700141906738	0	0	0	0	11
0	4	248.27330017089844	343.1466979980469	-3.1433000564575195	201.13340759277344	12.017800331115723	0	0	0	0	14
0	3	247.63670349121094	381.3299865722656	-2.886699914932251	197.72109985351562	12.15880012512207	0	0	0	0	6
0	2	274.6099853515625	310.893310546875	-2.9532999992370605	229.61959838867187	14.574399948120117	0	0	0	0	10
0	10	242.1199951171875	387.3266906738281	-2.8232998847961426	206.14480590820312	12.859999656677246	0	0	0	0	11
0	6	269.0067138671875	347.05670166015625	-2.430000066757202	222.71240234375	14.069600105285645	0	0	0	0	6
0	1	249.4167022705078	234.61329650878906	-3.413300037384033	221.38909912109375	13.955699920654297	0	0	0	0	12
1	6	273.7099914550781	372.4132995605469	-2.1066999435424805	218.10940551757812	13.902700424194336	0	0	0	0	8
0	6	256.5299987792969	315.0133056640625	-3.2832999229431152	210.66729736328125	12.986300468444824	0	0	0	0	10
0	1	259.0332946777344	393.0367126464844	-2.32669997215271	207.61399841308594	12.499600410461426	0	0	0	0	6
0	6	266.7732849121094	359.69000244140625	-2.3466999530792236	217.75599670410156	13.820699691772461	0	0	0	0	10
1	8	249.34669494628906	368.3299865722656	-2.373300075531006	212.51280212402344	13.189399719238281	0	0	0	0	11
0	10	274.5332946777344	358.0133056640625	-2.233299970626831	222.2938995361328	14.1766996383667	0	0	0	0	12
0	4	276.19329833984375	356.2066955566406	-2.130000114440918	231.0424041748047	14.58080005645752	0	0	0	0	12
0	8	275.04669189453125	338.5032958984375	-2.303299903869629	232.1656036376953	14.634900093078613	0	0	0	0	14
0	1	263.0533142089844	373.623291015625	-2.2699999809265137	212.79629516601562	13.393699645996094	0	0	0	0	7
0	10	261.82000732421875	297.7767028808594	-3.336699962615967	223.64759826660156	14.66189956665039	0	0	0	0	7
0	4	206.3800048828125	292.45330810546875	-4.320000171661377	180.4311981201172	10.72070026397705	0	0	0	0	10
0	7	206.3800048828125	292.45330810546875	-4.320000171661377	180.4311981201172	10.72070026397705	0	0	0	0	10
0	6	218.89669799804687	324.5299987792969	-3.913300037384033	180.72459411621094	10.784099578857422	0	0	0	0	9
0	8	214.71670532226562	333.86669921875	-3.740000009536743	176.19070434570312	10.596799850463867	0	0	0	0	10
0	5	245.97999572753906	403.376708984375	-2.683300018310547	198.32179260253906	12.377599716186523	0	0	0	0	10
0	6	219.64999389648437	360.9067077636719	-2.950000047683716	172.8701934814453	10.989899635314941	0	0	0	0	8
0	7	231.99330139160156	393.55670166015625	-2.8933000564575195	180.4727020263672	11.169699668884277	0	0	0	0	6
0	3	236.15330505371094	427.0932922363281	-2.473299980163574	194.78790283203125	12.104299545288086	0	0	0	0	6
0	8	307.30999755859375	478.80670166015625	-0.5	189.2904052734375	9.629599571228027	1.1671249866485596	0.014005498960614204	3.5013749599456787	1.2838374376296997	14
0	3	218.91000366210937	528.27001953125	-0.9366999864578247	190.3321075439453	9.614999771118164	0	0	0	0	14
0	3	212.88330078125	381.2867126464844	-4.0833001136779785	165.7581024169922	9.233699798583984	0	0	0	0	15
0	3	204.37669372558594	366.0932922363281	-4.366700172424316	162.99969482421875	8.918800354003906	0	0	0	0	10
0	5	207.3032989501953	273.0932922363281	-4.9766998291015625	186.3592987060547	9.7391996383667	0	0	0	0	11
0	4	196.0467071533203	316.43670654296875	-4.206699848175049	153.37210083007812	8.359999656677246	0	0	0	0	14
0	1	228.9333038330078	351.25	-3.663300037384033	190.14590454101562	10.249600410461426	0	0	0	0	11
0	2	209.5399932861328	253.66000366210937	-5.429999828338623	176.93490600585937	9.976200103759766	0	0	0	0	6
0	7	195.93670654296875	320.92669677734375	-4.236700057983398	151.06610107421875	8.17389965057373	0	0	0	0	14
0	1	207.9066925048828	386.0232849121094	-3.930000066757202	172.6667022705078	9.503800392150879	0	0	0	0	15
0	2	190.9467010498047	297.6000061035156	-5.156700134277344	160.30259704589844	8.907400131225586	0	0	0	0	6
0	7	462.1099853515625	868.44000244140625	10.256699562072754	123.21389770507812	6.039899826049805	5.599999904632568	0.1599999964237213	201	27.5	14
0	6	486.6000061035156	727.59002685546875	7.313300132751465	152.27720642089844	7.130099773406982	6.699999809265137	0.07000000029802322	0	13.600000381469727	11
0	7	473.25	716.38330078125	6.196700096130371	158.6085968017578	7.541200160980225	6.699999809265137	0.07000000029802322	0	13.600000381469727	15
0	9	392.7167053222656	748.2532958984375	6.756700038909912	155.34609985351562	7.185100078582764	5.817203044891357	0.1364837884902954	149.93333435058594	23.842132568359375	12
0	9	399.7200012207031	714.63671875	3.483299970626831	175.36439514160156	10.713600158691406	6.199999809265137	0.10000000149011612	201	13.199999809265137	14
0	5	352.4833068847656	684.16668701171875	3.873300075531006	155.4947967529297	9.285599708557129	5.199999809265137	0.10999999940395355	77	10	11
0	2	372.2633056640625	665.626708984375	2.066699981689453	159.50619506835937	9.67080020904541	5.599999904632568	0.15000000596046448	201	27.100000381469727	7
0	6	130.48330688476562	727.7467041015625	1.4133000373840332	98.48320007324219	6.047999858856201	0	0	0	0	14
0	9	207.02999877929687	692.586669921875	1.3899999856948853	102.9791030883789	5.653200149536133	5.199999809265137	0.10999999940395355	77	10	14
0	10	339.1700134277344	732.33001708984375	3.009999990463257	158.92529296875	10.731900215148926	6.099999904632568	0.05999999865889549	36	2.5	14
0	8	223.8267059326172	389.80670166015625	-3.206700086593628	197.1654052734375	10.000800132751465	0	0	0	0	15
0	2	188.86000061035156	291.2567138671875	-4.4766998291015625	146.9561004638672	7.166800022125244	0	0	0	0	10
0	4	247.8267059326172	530.13671875	-1.409999966621399	155.6551971435547	6.374199867248535	0	0	0	0	14
1	7	207.92669677734375	485.393310546875	-2.293299913406372	175.10760498046875	7.221399784088135	0	0	0	0	11
0	7	175.9532928466797	468.68328857421875	-3.5032999515533447	154.16140747070312	5.900899887084961	0	0	0	0	6
0	3	189.6833038330078	582.86669921875	0.20999999344348907	114.34030151367187	11.343899726867676	0	0	0	0	15
0	7	170.36669921875	519.30999755859375	-1.5932999849319458	105.5010986328125	10.651900291442871	0	0	0	0	15
1	7	188.5366973876953	517.92669677734375	-1.2599999904632568	111.23789978027344	11.769100189208984	0	0	0	0	14
0	3	183.4532928466797	368.739990234375	-4.190000057220459	143.46629333496094	10.596699714660645	0	0	0	0	11
0	6	264.1366882324219	309.5	-3.609999895095825	248.039794921875	12.175700187683105	0	0	0	0	6
0	1	260.3900146484375	306.0967102050781	-3.75	249.0771942138672	12.482399940490723	0	0	0	0	10
0	2	269.239990234375	323.7167053222656	-3.5632998943328857	242.85440063476562	12.002099990844727	0	0	0	0	10
0	4	248.50669860839844	316.6966857910156	-3.8833000659942627	235.26170349121094	11.039799690246582	0	0	0	0	9
0	9	262.4800109863281	309.43328857421875	-3.630000114440918	249.4257049560547	12.253700256347656	0	0	0	0	10
0	5	255.62330627441406	307.94000244140625	-4	239.67340087890625	11.5447998046875	0	0	0	0	9
0	8	283.5932922363281	309.6700134277344	-3.440000057220459	258.5386047363281	13.511899948120117	0	0	0	0	10
0	3	260.38330078125	306.5067138671875	-3.7799999713897705	247.985595703125	12.172699928283691	0	0	0	0	6
0	8	203.61329650878906	275.0067138671875	-4.846700191497803	168.29190063476562	8.612299919128418	0	0	0	0	10
0	5	199.0133056640625	312.43328857421875	-4.513299942016602	156.8957977294922	10.661800384521484	0	0	0	0	10
0	2	202.61000061035156	269.8966979980469	-5	176.74510192871094	8.850299835205078	0	0	0	0	10
0	10	466.3966979980469	936.603271484375	9.623299598693848	118.37629699707031	5.7179999351501465	0	0	0	0	7
0	1	426.2767028808594	836.55328369140625	9.76669979095459	116.8313980102539	5.581200122833252	5.599999904632568	0.1599999964237213	201	27.5	10
0	9	434.19329833984375	586.33001708984375	3.640000104904175	174.9813995361328	10.574899673461914	6.199999809265137	0.10000000149011612	201	13.199999809265137	13
0	2	457.18328857421875	655.603271484375	3.1666998863220215	165.3708038330078	10.038999557495117	6.199999809265137	0.10000000149011612	201	13.199999809265137	10
0	9	538.8499755859375	774.4932861328125	8.923299789428711	134.36279296875	7.513400077819824	6.699999809265137	0.07000000029802322	0	13.600000381469727	15
0	1	443.3299865722656	727.58001708984375	3.9967000484466553	165.87420654296875	10.224200248718262	5.599999904632568	0.15000000596046448	201	27.100000381469727	14
0	2	215.91000366210937	435.626708984375	-2.369999885559082	194.8986053466797	9.724300384521484	0	0	0	0	14
0	5	483.6966857910156	720.4000244140625	7.2133002281188965	152.4394073486328	7.092599868774414	6.6670660972595215	0.07269459217786789	6.017921447753906	14.016164779663086	14
0	9	407.70330810546875	633.9866943359375	3.7967000007629395	170.74330139160156	10.854000091552734	5.788705825805664	0.13427449762821198	201	22.728307723999023	5
0	9	370.7366943359375	737.3800048828125	3.933300018310547	156.74839782714844	8.876700401306152	5.199999809265137	0.10999999940395355	77	10	11
0	10	132.02999877929687	716.88330078125	0.8899999856948853	99.1083984375	6.061699867248535	0	0	0	0	14
0	4	126.72000122070312	697.146728515625	-0.11670000106096268	100.3499984741211	6.0381999015808105	0	0	0	0	11
0	6	154.37330627441406	784.8499755859375	1.809999942779541	98.70929718017578	6.0218000411987305	0	0	0	0	14
0	4	342.2432861328125	731.4033203125	3.3132998943328857	159.23410034179687	10.632800102233887	6.099999904632568	0.05999999865889549	36	2.5	14
0	6	303.55999755859375	620.2266845703125	2.119999885559082	140.98109436035156	9.876199722290039	0	0	0	0	14
0	3	380.9067077636719	734.29669189453125	2.9667000770568848	155.1392059326172	10.813599586486816	0	0	0	0	14
0	5	254.74330139160156	233.1667022705078	-4.2266998291015625	140.6645965576172	7.696300029754639	0	0	0	0	14
0	9	179.33999633789063	333.18328857421875	-4.159999847412109	142.2801971435547	7.484899997711182	0	0	0	0	14
0	8	190.29330444335938	276.9732971191406	-4.730000019073486	151.35719299316406	7.1890997886657715	0	0	0	0	10
0	3	261.7799987792969	228.49000549316406	-4.360000133514404	143.8961944580078	7.461599826812744	0	0	0	0	7
0	5	219.38999938964844	354.9566955566406	-3.363300085067749	196.326904296875	10.113699913024902	0	0	0	0	9
0	6	465.4732971191406	880.42669677734375	9.899999618530273	120.73760223388672	6.096799850463867	5.853741645812988	0.13923929631710052	154.6344451904297	24.293624877929688	14
0	10	523.4033203125	749.84002685546875	8.653300285339355	136.91900634765625	7.570400238037109	6.699999809265137	0.07000000029802322	0	13.600000381469727	15
0	9	481.36669921875	692.94000244140625	6.159999847412109	146.05020141601562	8.147600173950195	6.699999809265137	0.07000000029802322	0	13.600000381469727	14
0	10	263.4866943359375	317.7200012207031	-3.67330002784729	246.53759765625	12.378800392150879	0	0	0	0	6
1	5	284.45330810546875	260.489990234375	-5.289999961853027	214.11000061035156	14.66670036315918	6.099999904632568	0.05999999865889549	36	2.5	9
1	7	289.7832946777344	258.2732849121094	-5.196700096130371	218.0500946044922	13.863300323486328	6.099999904632568	0.05999999865889549	36	2.5	10
0	8	528.0167236328125	747.70672607421875	8.563300132751465	138.73910522460937	7.79580020904541	6.699999809265137	0.07000000029802322	0	13.600000381469727	14
0	9	139.83999633789062	321.1733093261719	-5.563300132751465	105.32060241699219	4.327199935913086	0	0	0	0	6
0	5	555.65667724609375	810.896728515625	8.716699600219727	130.6522979736328	7.264599800109863	6.699999809265137	0.07000000029802322	0	13.600000381469727	13
0	6	461.2832946777344	665.0032958984375	4.163300037384033	156.7187042236328	9.900699615478516	6.199999809265137	0.10000000149011612	201	13.199999809265137	14
0	10	282.856689453125	686.106689453125	3.42330002784729	154.4940948486328	10.636799812316895	0	0	0	0	15
0	2	364.69000244140625	683.9967041015625	2.6166999340057373	183.7523956298828	9.878299713134766	2.9603371620178223	0.08458105474710464	106.25495910644531	14.537369728088379	6
0	1	395.55670166015625	412.1632995605469	-0.15330000221729279	195.2021026611328	12.013699531555176	6.699999809265137	0.07000000029802322	0	13.600000381469727	7
0	7	461.9599914550781	814.90997314453125	9.346699714660645	132.93089294433594	6.720399856567383	5.599999904632568	0.1599999964237213	201	27.5	14
0	3	288.760009765625	572.2733154296875	-0.07000000029802322	162.5791015625	7.7683000564575195	5.199999809265137	0.10999999940395355	77	10	10
1	3	248.80999755859375	536.66668701171875	-0.5400000214576721	173.9394073486328	6.3069000244140625	0	0	0	0	6
0	5	496.260009765625	730.91998291015625	7.0833001136779785	157.2700958251953	7.3541998863220215	6.699999809265137	0.07000000029802322	0	13.600000381469727	15
0	4	498.0799865722656	773.55670166015625	7.966700077056885	146.63980102539062	8.211700439453125	5.599999904632568	0.15000000596046448	201	27.100000381469727	15
0	3	170.62669372558594	339.1733093261719	-5.2266998291015625	123.7499008178711	4.986700057983398	0	0	0	0	10
0	3	192.31329345703125	314.3467102050781	-5.260000228881836	135.40089416503906	8.641599655151367	0	0	0	0	10
0	1	175.00669860839844	163.2967071533203	-6.260000228881836	181.17340087890625	13.037699699401855	0.25404274463653564	0.0030485130846500397	7.8753252029418945	0.2794470191001892	9
0	10	208.9866943359375	180.9600067138672	-5.360000133514404	191.27340698242187	13.54539966583252	0	0	0	0	10
0	8	165.82330322265625	171.55670166015625	-6.376699924468994	167.60690307617187	10.559599876403809	0	0	0	0	14
0	7	421.57330322265625	779.2833251953125	5.51669979095459	154.92959594726562	8.922200202941895	5.599999904632568	0.1599999964237213	201	27.5	10
0	8	416.58331298828125	556.7667236328125	2.5566999912261963	177.16799926757812	8.630800247192383	5.800000190734863	0.09000000357627869	38	10	10
0	7	176.09669494628906	458.07330322265625	-3.7467000484466553	151.4429931640625	5.6834001541137695	0	0	0	0	7
0	9	496.373291015625	785.52001953125	6.130000114440918	160.51669311523437	9.195300102233887	5.599999904632568	0.15000000596046448	201	27.100000381469727	10
0	4	294.7267150878906	663.90997314453125	3.1066999435424805	176.4071044921875	7.323299884796143	5.800000190734863	0.09000000357627869	38	10	6
0	4	245.16329956054687	265.0166931152344	-5.170000076293945	115.89510345458984	6.742700099945068	0	0	0	0	6
0	5	185.8800048828125	320.80670166015625	-4.849999904632568	146.32470703125	8.17609977722168	0	0	0	0	10
0	2	314.9767150878906	634.67327880859375	1.3532999753952026	187.0478057861328	11.360600471496582	0	0	0	0	6
0	2	273.92669677734375	336.010009765625	-2.359999895095825	231.73199462890625	14.663299560546875	0	0	0	0	14
0	5	245.28329467773437	371.4667053222656	-2.8566999435424805	201.4221954345703	12.265700340270996	0	0	0	0	10
0	8	274.4032897949219	300.7432861328125	-2.913300037384033	233.83489990234375	15.034199714660645	0	0	0	0	10
0	8	148.27000427246094	251.0500030517578	-6.253300189971924	129.0634002685547	7.728700160980225	0	0	0	0	11
0	9	198.55670166015625	600.8599853515625	0.25999999046325684	147.2346954345703	5.42579984664917	0	0	0	0	11
0	4	149.70669555664062	343.68328857421875	-4.816699981689453	105.21219635009766	5.252900123596191	0	0	0	0	2
0	4	142.0532989501953	373.8033142089844	-4.880000114440918	103.99040222167969	5.163300037384033	0	0	0	0	2
0	6	215.49330139160156	265.05670166015625	-4.623300075531006	180.35879516601562	9.565600395202637	0	0	0	0	10
0	4	166.52999877929687	123.94999694824219	-6.183300018310547	170.46670532226562	13.633700370788574	0	0	0	0	6
0	5	292.2532958984375	499.0932922363281	-0.9767000079154968	198.73309326171875	12.800999641418457	0	0	0	0	10
0	7	358.2300109863281	650.69671630859375	3.2367000579833984	178.47560119628906	7.482100009918213	5.599999904632568	0.1599999964237213	201	27.5	10
0	3	178.10670471191406	523.61328125	-1.809999942779541	105.89830017089844	11.325400352478027	0	0	0	0	14
0	2	197.88330078125	339.32330322265625	-4.849999904632568	180.25509643554687	8.48009967803955	0	0	0	0	11
0	8	214.07330322265625	272.6632995605469	-5.26669979095459	220.1092987060547	10.628100395202637	0	0	0	0	14
0	2	212.31329345703125	244.99000549316406	-5.413300037384033	224.00689697265625	10.569299697875977	0	0	0	0	11
0	4	166.47669982910156	277.8467102050781	-5.7032999992370605	125.33699798583984	5.840199947357178	0	0	0	0	11
0	5	174.25	325.2532958984375	-5.039999961853027	117.2948989868164	7.692699909210205	0	0	0	0	11
0	9	185.41329956054687	219.14329528808594	-6.480000019073486	141.8408966064453	11.27299976348877	0	0	0	0	6
0	4	189.25669860839844	667.79327392578125	1.0866999626159668	121.59519958496094	8.695799827575684	0	0	0	0	14
